Evt_lab,Start,End,TotalPrecip_mm,Max_Intensity,Dur_hr,PreDry_Dur_hr
14067,1/17/2007 18:00,1/17/2007 19:00,1.01,0.51,2,3
14069,1/17/2007 23:00,1/18/2007 0:00,1.01,0.51,2,4
14071,1/22/2007 15:00,1/22/2007 15:00,1.78,1.78,1,111
14073,1/24/2007 22:00,1/25/2007 8:00,12.46,2.29,11,54
14075,1/28/2007 1:00,1/28/2007 2:00,1.53,1.02,2,64
14077,1/28/2007 3:00,1/28/2007 6:00,6.85,2.79,4,2
14079,2/1/2007 17:00,2/2/2007 1:00,124.45,47.24,9,108
14081,2/21/2007 20:00,2/21/2007 21:00,0.76,0.51,2,475
14083,3/1/2007 10:00,3/1/2007 10:00,0.25,0.25,1,180
14085,3/2/2007 6:00,3/2/2007 11:00,31.49,8.64,6,20
14087,3/3/2007 0:00,3/3/2007 9:00,51.83,5.59,10,12
14089,3/15/2007 23:00,3/16/2007 0:00,7.62,4.57,2,301
14091,3/16/2007 6:00,3/16/2007 8:00,2.52,0.76,3,6
14093,3/30/2007 20:00,3/31/2007 1:00,9.39,1.78,6,347
14095,4/10/2007 20:00,4/10/2007 20:00,2.79,2.79,1,259
14097,4/14/2007 18:00,4/14/2007 20:00,9.91,2.54,3,94
14099,4/15/2007 5:00,4/15/2007 8:00,41.65,15.75,4,8
14101,5/8/2007 17:00,5/8/2007 17:00,0.25,0.25,1,560
14103,5/9/2007 10:00,5/9/2007 13:00,4.81,3.3,4,17
14105,5/9/2007 14:00,5/9/2007 19:00,16.77,4.32,6,2
14107,5/14/2007 22:00,5/14/2007 22:00,1.02,1.02,1,122
14109,5/17/2007 17:00,5/17/2007 19:00,27.17,11.43,3,67
14111,5/24/2007 20:00,5/24/2007 23:00,8.11,1.78,4,169
14113,5/25/2007 17:00,5/25/2007 21:00,1.52,0.76,5,17
14115,5/26/2007 7:00,5/26/2007 7:00,0.25,0.25,1,9
14117,5/28/2007 12:00,5/28/2007 12:00,0.25,0.25,1,53
14119,6/1/2007 3:00,6/1/2007 3:00,0.25,0.25,1,86
14121,6/1/2007 21:00,6/2/2007 20:00,159.73,20.32,24,17
14123,6/3/2007 2:00,6/3/2007 2:00,0.25,0.25,1,6
14125,6/4/2007 12:00,6/4/2007 13:00,25.4,5.59,2,34
14127,6/5/2007 13:00,6/5/2007 14:00,42.4,10.16,2,24
14129,6/11/2007 16:00,6/11/2007 16:00,1.02,0.51,1,145
14131,6/12/2007 9:00,6/12/2007 13:00,39.11,10.92,5,18
14133,6/13/2007 12:00,6/13/2007 14:00,28.95,12.95,3,23
14135,6/19/2007 14:00,6/19/2007 14:00,0.5,0.25,1,144
14137,6/19/2007 19:00,6/19/2007 20:00,5.59,1.78,2,5
14139,6/20/2007 11:00,6/20/2007 16:00,72.13,21.59,6,15
14141,6/21/2007 5:00,6/21/2007 9:00,3.31,0.51,5,13
14143,6/21/2007 21:00,6/21/2007 21:00,0.5,0.25,1,12
14145,6/26/2007 15:00,6/26/2007 17:00,1.77,1.52,3,113
14147,6/29/2007 10:00,6/29/2007 10:00,0.25,0.25,1,65
14149,7/1/2007 14:00,7/1/2007 17:00,33.53,10.16,4,52
14151,7/2/2007 17:00,7/2/2007 17:00,4.57,3.05,1,24
14153,7/3/2007 8:00,7/3/2007 12:00,27.43,10.67,5,16
14155,7/3/2007 16:00,7/3/2007 16:00,0.25,0.25,1,4
14157,7/4/2007 13:00,7/4/2007 14:00,3.81,3.05,2,21
14159,7/7/2007 17:00,7/7/2007 17:00,0.25,0.25,1,75
14161,7/12/2007 13:00,7/12/2007 15:00,1.27,0.51,3,116
14163,7/14/2007 13:00,7/14/2007 20:00,72.91,21.84,8,45
14165,7/15/2007 15:00,7/15/2007 16:00,43.69,33.53,2,18
14167,7/16/2007 22:00,7/17/2007 0:00,0.76,0.51,3,30
14169,7/21/2007 16:00,7/21/2007 17:00,33.53,14.73,2,113
14171,7/21/2007 20:00,7/21/2007 22:00,77.98,20.83,3,3
14173,7/22/2007 8:00,7/22/2007 9:00,35.82,13.72,2,11
14175,7/24/2007 9:00,7/24/2007 16:00,149.85,39.62,8,49
14177,7/26/2007 18:00,7/26/2007 19:00,7.62,3.81,2,51
14179,7/27/2007 16:00,7/27/2007 16:00,4.83,4.83,1,21
14181,7/28/2007 19:00,7/28/2007 19:00,0.5,0.25,1,27
14183,8/2/2007 9:00,8/2/2007 11:00,20.59,8.64,3,111
14185,8/2/2007 16:00,8/2/2007 18:00,67.58,20.32,3,4
14187,8/2/2007 22:00,8/3/2007 12:00,36.32,7.11,15,4
14189,8/3/2007 16:00,8/3/2007 16:00,0.51,0.51,1,3
14191,8/6/2007 15:00,8/6/2007 15:00,0.25,0.25,1,70
14193,8/25/2007 8:00,8/25/2007 9:00,1.01,0.51,2,449
14195,8/25/2007 11:00,8/25/2007 11:00,3.3,1.78,1,3
14197,8/26/2007 16:00,8/26/2007 17:00,18.8,5.08,2,30
14199,8/30/2007 20:00,8/31/2007 3:00,9.39,5.59,8,99
14201,8/31/2007 15:00,8/31/2007 17:00,17.01,9.14,3,12
14203,9/1/2007 13:00,9/1/2007 13:00,2.04,1.02,1,20
14205,9/1/2007 16:00,9/1/2007 16:00,23.63,6.1,1,3
14207,9/2/2007 14:00,9/2/2007 17:00,150.1,30.48,4,23
14209,9/5/2007 4:00,9/5/2007 7:00,17.01,4.06,4,58
14211,9/11/2007 13:00,9/11/2007 14:00,9.14,8.13,2,150
14213,9/12/2007 16:00,9/12/2007 16:00,23.36,8.38,1,25
14215,9/13/2007 21:00,9/13/2007 23:00,5.59,2.03,3,30
14217,9/14/2007 16:00,9/14/2007 16:00,0.25,0.25,1,16
14219,9/15/2007 12:00,9/15/2007 12:00,0.25,0.25,1,20
14221,9/17/2007 0:00,9/17/2007 1:00,8.9,4.83,2,35
14223,9/17/2007 10:00,9/17/2007 10:00,0.25,0.25,1,9
14225,9/17/2007 14:00,9/17/2007 14:00,1.27,1.02,1,4
14227,9/18/2007 5:00,9/18/2007 5:00,3.81,3.81,1,14
14229,9/18/2007 17:00,9/18/2007 17:00,2.04,1.02,1,11
14231,9/19/2007 7:00,9/19/2007 10:00,9.15,4.06,4,13
14233,9/19/2007 20:00,9/20/2007 4:00,30.46,7.11,9,10
14235,9/20/2007 9:00,9/20/2007 9:00,1.52,1.52,1,6
14237,9/21/2007 3:00,9/21/2007 4:00,6.6,5.59,2,17
14239,9/25/2007 16:00,9/25/2007 16:00,2.03,2.03,1,108
14241,9/30/2007 19:00,9/30/2007 19:00,0.25,0.25,1,122
14243,10/1/2007 1:00,10/1/2007 9:00,8.63,2.29,9,6
14245,10/2/2007 1:00,10/2/2007 1:00,0.25,0.25,1,16
14247,10/2/2007 5:00,10/2/2007 6:00,0.5,0.25,2,4
14249,10/2/2007 7:00,10/2/2007 22:00,101.6,12.7,16,2
14251,10/3/2007 6:00,10/3/2007 8:00,20.56,4.06,3,8
14253,10/4/2007 1:00,10/4/2007 1:00,0.25,0.25,1,16
14255,10/4/2007 5:00,10/4/2007 5:00,1.02,1.02,1,5
14257,10/4/2007 11:00,10/4/2007 15:00,51.82,14.73,5,7
14259,10/4/2007 18:00,10/4/2007 18:00,0.51,0.51,1,3
14261,10/5/2007 1:00,10/5/2007 3:00,2.27,1.52,3,7
14263,10/5/2007 12:00,10/5/2007 17:00,7.36,1.78,6,8
14265,10/6/2007 3:00,10/6/2007 8:00,58.67,22.86,6,9
14267,10/6/2007 17:00,10/6/2007 17:00,0.51,0.51,1,9
14269,10/7/2007 0:00,10/7/2007 0:00,0.5,0.25,1,6
14271,10/7/2007 7:00,10/7/2007 8:00,38.35,11.68,2,8
14273,10/18/2007 20:00,10/18/2007 20:00,0.5,0.25,1,275
14275,10/19/2007 6:00,10/19/2007 7:00,3.3,1.52,2,9
14277,10/19/2007 12:00,10/19/2007 15:00,67.54,18.03,4,6
14279,10/22/2007 6:00,10/22/2007 7:00,0.5,0.25,2,62
14281,10/22/2007 13:00,10/22/2007 14:00,19.31,18.8,2,7
14283,10/24/2007 7:00,10/24/2007 17:00,24.89,5.33,11,41
14285,10/26/2007 1:00,10/26/2007 10:00,32.01,3.81,10,31
14287,11/1/2007 8:00,11/1/2007 9:00,1,0.25,2,143
14289,11/22/2007 9:00,11/22/2007 12:00,3.8,1.52,4,503
14291,11/29/2007 5:00,11/29/2007 5:00,0.25,0.25,1,160
14293,12/15/2007 7:00,12/15/2007 9:00,1.51,0.51,3,385
14295,12/15/2007 15:00,12/15/2007 15:00,0.51,0.51,1,6
14297,12/16/2007 2:00,12/16/2007 6:00,118.87,28.7,5,10
14299,12/21/2007 2:00,12/21/2007 5:00,9.91,2.54,4,115
14301,12/25/2007 9:00,12/25/2007 15:00,2.75,0.25,7,100
14303,12/30/2007 14:00,12/30/2007 16:00,16,6.86,3,118
14305,12/31/2007 0:00,12/31/2007 1:00,11.67,4.06,2,8
14307,1/12/2008 9:00,1/12/2008 11:00,6.85,4.06,3,297
14309,1/16/2008 11:00,1/16/2008 11:00,0.51,0.51,1,95
14311,1/16/2008 18:00,1/17/2008 8:00,43.41,4.06,15,6
14313,1/17/2008 16:00,1/17/2008 16:00,4.06,2.03,1,7
14315,1/19/2008 5:00,1/19/2008 8:00,14.23,7.37,4,37
14317,1/19/2008 17:00,1/19/2008 21:00,23.61,6.6,5,8
14319,1/24/2008 15:00,1/24/2008 16:00,1.27,0.51,2,114
14321,1/26/2008 8:00,1/26/2008 11:00,4.57,1.52,4,40
14323,1/30/2008 7:00,1/30/2008 7:00,0.25,0.25,1,91
14325,1/31/2008 16:00,1/31/2008 17:00,0.75,0.25,2,34
14327,2/7/2008 18:00,2/7/2008 21:00,7.87,2.54,4,169
14329,2/12/2008 18:00,2/13/2008 4:00,35.57,9.91,11,116
14331,2/13/2008 15:00,2/13/2008 16:00,1,0.25,2,11
14333,2/18/2008 10:00,2/18/2008 10:00,7.11,7.11,1,114
14335,2/18/2008 12:00,2/18/2008 13:00,8.13,3.05,2,3
14337,2/21/2008 15:00,2/22/2008 2:00,137.14,23.88,12,74
14339,2/22/2008 19:00,2/22/2008 21:00,16.5,7.37,3,18
14341,2/23/2008 0:00,2/23/2008 6:00,14.21,5.33,7,3
14343,2/26/2008 14:00,2/26/2008 19:00,51.83,11.94,6,79
14345,3/4/2008 14:00,3/4/2008 19:00,54.33,18.29,6,163
14347,3/6/2008 23:00,3/6/2008 23:00,0.51,0.51,1,52
14349,3/7/2008 3:00,3/8/2008 3:00,46.94,7.11,25,3
14351,3/11/2008 18:00,3/12/2008 3:00,5.56,1.27,10,86
14353,3/20/2008 1:00,3/20/2008 5:00,44.2,11.43,5,190
14355,4/3/2008 0:00,4/3/2008 1:00,5.08,2.54,2,331
14357,4/3/2008 18:00,4/3/2008 18:00,0.25,0.25,1,17
14359,4/5/2008 14:00,4/5/2008 20:00,122.19,16.76,7,44
14361,4/13/2008 7:00,4/13/2008 8:00,0.76,0.51,2,178
14363,4/28/2008 14:00,4/28/2008 18:00,41.64,13.21,5,366
14365,5/16/2008 16:00,5/16/2008 18:00,29.98,6.35,3,430
14367,5/18/2008 17:00,5/18/2008 18:00,8.12,3.3,2,47
14369,5/23/2008 10:00,5/23/2008 11:00,2.53,2.03,2,111
14371,5/24/2008 3:00,5/24/2008 4:00,2.79,2.03,2,15
14373,6/1/2008 20:00,6/1/2008 20:00,0.25,0.25,1,209
14375,6/3/2008 15:00,6/3/2008 18:00,105.17,30.99,4,42
14377,6/11/2008 13:00,6/11/2008 14:00,43.69,17.78,2,187
14379,6/12/2008 5:00,6/12/2008 5:00,0.51,0.51,1,14
14381,6/12/2008 12:00,6/12/2008 15:00,121.67,23.37,4,7
14383,6/15/2008 16:00,6/15/2008 17:00,2.03,1.52,2,73
14385,6/25/2008 16:00,6/25/2008 20:00,129.27,52.58,5,238
14387,6/26/2008 19:00,6/26/2008 21:00,14.98,4.32,3,22
14389,6/28/2008 16:00,6/28/2008 17:00,0.5,0.25,2,43
14391,6/29/2008 13:00,6/29/2008 14:00,10.66,3.3,2,20
14393,6/30/2008 13:00,6/30/2008 16:00,34.8,7.87,4,23
14395,7/5/2008 22:00,7/6/2008 2:00,43.68,9.14,5,127
14397,7/6/2008 14:00,7/6/2008 18:00,18.54,3.56,5,12
14399,7/8/2008 19:00,7/8/2008 19:00,9.66,4.83,1,49
14401,7/12/2008 14:00,7/12/2008 17:00,6.09,1.78,4,92
14403,7/14/2008 14:00,7/14/2008 15:00,1.01,0.76,2,45
14405,7/14/2008 20:00,7/14/2008 22:00,8.38,3.81,3,4
14407,7/16/2008 8:00,7/16/2008 8:00,0.25,0.25,1,34
14409,7/17/2008 4:00,7/17/2008 8:00,57.4,17.02,5,21
14411,7/17/2008 11:00,7/17/2008 21:00,72.86,27.43,11,4
14413,7/18/2008 16:00,7/18/2008 16:00,0.51,0.51,1,19
14415,7/19/2008 19:00,7/19/2008 21:00,17.78,4.32,3,27
14417,7/22/2008 16:00,7/22/2008 17:00,6.86,3.56,2,66
14419,7/23/2008 11:00,7/23/2008 14:00,112.52,27.94,4,19
14421,7/25/2008 14:00,7/25/2008 15:00,1.78,0.51,2,49
14423,7/28/2008 14:00,7/28/2008 17:00,96.26,27.69,4,71
14425,7/29/2008 11:00,7/29/2008 17:00,133.58,13.97,7,18
14427,7/31/2008 10:00,7/31/2008 10:00,0.76,0.76,1,40
14429,8/1/2008 15:00,8/1/2008 18:00,29.97,7.87,4,30
14431,8/7/2008 15:00,8/7/2008 18:00,53.85,18.54,4,141
14433,8/8/2008 17:00,8/8/2008 17:00,0.25,0.25,1,23
14435,8/9/2008 0:00,8/9/2008 1:00,12.2,4.32,2,7
14437,8/12/2008 14:00,8/12/2008 17:00,19.81,6.86,4,86
14439,8/13/2008 6:00,8/13/2008 9:00,13.22,3.56,4,13
14441,8/13/2008 14:00,8/13/2008 15:00,24.12,9.14,2,6
14443,8/14/2008 10:00,8/14/2008 13:00,23.36,6.35,4,19
14445,8/14/2008 17:00,8/14/2008 18:00,9.14,4.57,2,4
14447,8/17/2008 23:00,8/18/2008 1:00,13.21,7.62,3,77
14449,8/19/2008 14:00,8/19/2008 14:00,0.5,0.25,1,37
14451,8/20/2008 6:00,8/20/2008 9:00,44.21,17.53,4,15
14453,8/20/2008 17:00,8/20/2008 20:00,13.2,3.3,4,8
14455,8/21/2008 7:00,8/22/2008 22:00,473.71,33.53,40,11
14457,8/23/2008 9:00,8/23/2008 12:00,8.38,3.56,4,11
14459,8/23/2008 17:00,8/23/2008 18:00,11.43,4.83,2,5
14461,8/24/2008 18:00,8/24/2008 20:00,6.61,2.79,3,23
14463,8/25/2008 16:00,8/25/2008 17:00,84.32,30.73,2,20
14465,8/28/2008 16:00,8/28/2008 16:00,0.25,0.25,1,71
14467,8/31/2008 2:00,8/31/2008 3:00,24.4,6.1,2,59
14469,9/1/2008 12:00,9/1/2008 12:00,0.25,0.25,1,33
14471,9/5/2008 15:00,9/5/2008 15:00,1.78,0.51,1,98
14473,9/8/2008 15:00,9/8/2008 15:00,23.11,11.68,1,72
14475,9/10/2008 3:00,9/10/2008 3:00,0.5,0.25,1,35
14477,9/10/2008 17:00,9/10/2008 20:00,2.29,1.78,4,13
14479,9/11/2008 8:00,9/11/2008 9:00,1.27,0.76,2,11
14481,9/17/2008 17:00,9/17/2008 20:00,38.35,10.92,4,152
14483,9/18/2008 12:00,9/18/2008 12:00,1.52,0.76,1,15
14485,9/19/2008 21:00,9/20/2008 3:00,166.88,41.15,7,33
14487,9/20/2008 8:00,9/20/2008 8:00,0.25,0.25,1,4
14489,9/21/2008 4:00,9/21/2008 7:00,90.17,46.48,4,20
14491,9/22/2008 8:00,9/22/2008 8:00,0.5,0.25,1,25
14493,9/22/2008 19:00,9/22/2008 20:00,1.78,1.02,2,11
14495,10/8/2008 15:00,10/8/2008 19:00,19.31,7.87,5,378
14497,10/9/2008 1:00,10/9/2008 1:00,0.76,0.76,1,6
14499,10/12/2008 10:00,10/12/2008 13:00,14.24,2.29,4,82
14501,10/13/2008 4:00,10/13/2008 4:00,0.51,0.51,1,15
14503,10/13/2008 12:00,10/13/2008 12:00,0.76,0.76,1,8
14505,10/13/2008 15:00,10/13/2008 16:00,14.72,6.6,2,3
14507,10/23/2008 6:00,10/23/2008 9:00,4.58,2.29,4,230
14509,10/24/2008 3:00,10/24/2008 13:00,15.74,3.81,11,17
14511,10/24/2008 19:00,10/24/2008 20:00,1.77,0.76,2,7
14513,11/1/2008 6:00,11/1/2008 6:00,0.25,0.25,1,178
14515,11/2/2008 3:00,11/2/2008 8:00,2.53,1.27,6,21
14517,11/3/2008 13:00,11/3/2008 13:00,0.51,0.51,1,28
14519,11/12/2008 15:00,11/12/2008 18:00,2.53,0.76,4,219
14521,11/13/2008 6:00,11/13/2008 7:00,0.5,0.25,2,11
14523,11/13/2008 18:00,11/13/2008 18:00,0.76,0.76,1,11
14525,11/15/2008 14:00,11/15/2008 19:00,2.53,0.51,6,44
14527,11/30/2008 11:00,11/30/2008 19:00,37.59,7.37,9,352
14529,12/2/2008 0:00,12/2/2008 5:00,2.02,1.02,6,29
14531,12/11/2008 11:00,12/11/2008 14:00,29.96,6.1,4,221
14533,12/11/2008 22:00,12/11/2008 23:00,0.5,0.25,2,8
14535,12/21/2008 14:00,12/21/2008 14:00,0.25,0.25,1,231
14537,1/7/2009 9:00,1/7/2009 10:00,9.41,2.54,2,403
14539,1/11/2009 20:00,1/11/2009 21:00,2.28,0.76,2,105
14541,1/13/2009 7:00,1/13/2009 16:00,22.08,4.57,10,33
14543,1/19/2009 22:00,1/20/2009 0:00,4.57,2.29,3,151
14545,1/28/2009 18:00,1/29/2009 14:00,62.47,9.14,21,211
14547,2/2/2009 14:00,2/2/2009 23:00,7.1,1.78,10,95
14549,2/12/2009 4:00,2/12/2009 4:00,0.5,0.25,1,220
14551,2/14/2009 5:00,2/14/2009 10:00,3.55,1.52,6,49
14553,2/14/2009 15:00,2/14/2009 17:00,2.8,1.02,3,6
14555,2/15/2009 2:00,2/15/2009 2:00,0.25,0.25,1,9
14557,2/19/2009 6:00,2/19/2009 8:00,46.72,12.7,3,101
14559,3/1/2009 4:00,3/1/2009 4:00,2.29,2.29,1,236
14561,3/1/2009 7:00,3/1/2009 10:00,71.14,14.99,4,4
14563,3/23/2009 12:00,3/23/2009 14:00,2.28,0.76,3,531
14565,3/27/2009 16:00,3/27/2009 17:00,10.42,4.32,2,97
14567,3/28/2009 21:00,3/28/2009 22:00,2.28,1.52,2,27
14569,3/29/2009 3:00,3/29/2009 3:00,1.77,1.52,1,5
14571,3/31/2009 20:00,4/1/2009 1:00,214.86,30.99,6,64
14573,4/1/2009 4:00,4/1/2009 13:00,58.89,18.54,10,3
14575,4/1/2009 19:00,4/1/2009 22:00,4.55,1.52,4,6
14577,4/2/2009 6:00,4/2/2009 6:00,1.78,1.78,1,8
14579,4/2/2009 20:00,4/3/2009 2:00,224.27,28.45,7,14
14581,4/6/2009 9:00,4/6/2009 9:00,0.25,0.25,1,80
14583,4/13/2009 16:00,4/13/2009 23:00,42.17,10.92,8,176
14585,4/20/2009 10:00,4/20/2009 14:00,10.92,3.56,5,154
14587,5/14/2009 14:00,5/14/2009 18:00,93.46,47.24,5,576
14589,5/17/2009 16:00,5/18/2009 3:00,29.98,8.89,12,69
14591,5/18/2009 7:00,5/19/2009 0:00,16.23,4.32,18,4
14593,5/19/2009 10:00,5/21/2009 11:00,470.06,32.51,50,10
14595,5/21/2009 22:00,5/21/2009 23:00,0.76,0.51,2,10
14597,5/22/2009 13:00,5/22/2009 13:00,0.76,0.76,1,13
14599,5/22/2009 16:00,5/22/2009 16:00,0.5,0.25,1,3
14601,5/22/2009 23:00,5/23/2009 0:00,1.01,0.76,2,7
14603,5/23/2009 3:00,5/23/2009 3:00,0.51,0.51,1,3
14605,5/23/2009 11:00,5/23/2009 13:00,46.72,11.68,3,8
14607,5/25/2009 21:00,5/25/2009 22:00,4.07,2.03,2,56
14609,5/26/2009 18:00,5/26/2009 20:00,3.79,1.52,3,20
14611,5/27/2009 16:00,5/27/2009 17:00,4.57,2.03,2,20
14613,5/28/2009 14:00,5/28/2009 14:00,2.54,1.02,1,22
14615,6/4/2009 15:00,6/4/2009 18:00,45.71,20.32,4,168
14617,6/5/2009 10:00,6/5/2009 11:00,11.17,3.3,2,16
14619,6/6/2009 12:00,6/6/2009 15:00,7.86,3.56,4,25
14621,6/6/2009 18:00,6/6/2009 18:00,0.5,0.25,1,3
14623,6/7/2009 18:00,6/7/2009 20:00,79.76,10.92,3,24
14625,6/8/2009 18:00,6/8/2009 19:00,0.76,0.51,2,22
14627,6/16/2009 22:00,6/16/2009 23:00,0.5,0.25,2,196
14629,6/18/2009 12:00,6/18/2009 12:00,0.25,0.25,1,37
14631,6/22/2009 19:00,6/22/2009 20:00,5.08,2.54,2,102
14633,6/26/2009 17:00,6/26/2009 18:00,8.64,6.86,2,93
14635,6/29/2009 17:00,6/29/2009 19:00,13.47,5.33,3,71
14637,6/30/2009 11:00,6/30/2009 11:00,0.76,0.76,1,16
14639,7/6/2009 10:00,7/6/2009 13:00,8.62,2.79,4,143
14641,7/7/2009 15:00,7/7/2009 16:00,14.48,6.86,2,27
14643,7/8/2009 2:00,7/8/2009 11:00,14.22,2.29,10,10
14645,7/8/2009 14:00,7/8/2009 16:00,12.7,6.86,3,3
14647,7/9/2009 11:00,7/9/2009 12:00,11.42,3.3,2,20
14649,7/9/2009 17:00,7/9/2009 19:00,6.1,1.78,3,5
14651,7/10/2009 13:00,7/10/2009 14:00,8.64,3.81,2,18
14653,7/10/2009 19:00,7/10/2009 19:00,1.78,1.78,1,5
14655,7/11/2009 9:00,7/11/2009 11:00,1.01,0.76,3,13
14657,7/14/2009 14:00,7/14/2009 16:00,26.42,6.35,3,74
14659,7/14/2009 21:00,7/14/2009 21:00,0.25,0.25,1,4
14661,7/15/2009 15:00,7/15/2009 16:00,22.34,11.43,2,18
14663,7/16/2009 17:00,7/16/2009 17:00,0.51,0.51,1,25
14665,7/16/2009 20:00,7/16/2009 20:00,1.78,1.78,1,3
14667,7/17/2009 13:00,7/17/2009 13:00,0.5,0.25,1,17
14669,7/17/2009 20:00,7/17/2009 21:00,4.82,1.78,2,7
14671,7/18/2009 20:00,7/18/2009 20:00,0.25,0.25,1,22
14673,7/20/2009 15:00,7/20/2009 16:00,21.84,7.87,2,43
14675,7/27/2009 18:00,7/27/2009 19:00,18.28,4.57,2,171
14677,7/28/2009 18:00,7/28/2009 19:00,50.79,10.92,2,23
14679,7/29/2009 13:00,7/29/2009 20:00,75.43,14.48,8,19
14681,7/30/2009 15:00,7/30/2009 17:00,24.39,7.62,3,19
14683,7/31/2009 19:00,7/31/2009 21:00,5.34,1.27,3,25
14685,8/1/2009 20:00,8/1/2009 21:00,2.03,1.78,2,22
14687,8/2/2009 16:00,8/2/2009 17:00,4.06,1.27,2,19
14689,8/3/2009 11:00,8/3/2009 12:00,2.28,0.76,2,19
14691,8/4/2009 15:00,8/4/2009 17:00,52.82,26.67,3,28
14693,8/5/2009 17:00,8/5/2009 18:00,1.52,1.02,2,23
14695,8/6/2009 19:00,8/6/2009 20:00,2.03,0.76,2,24
14697,8/12/2009 22:00,8/13/2009 1:00,17,4.06,4,146
14699,8/13/2009 14:00,8/13/2009 18:00,37.82,14.73,5,14
14701,8/14/2009 16:00,8/14/2009 19:00,16.51,6.86,4,22
14703,8/15/2009 11:00,8/15/2009 13:00,33.78,7.87,3,17
14705,8/18/2009 13:00,8/18/2009 13:00,15.76,7.37,1,73
14707,8/19/2009 13:00,8/19/2009 14:00,41.16,8.64,2,25
14709,8/21/2009 15:00,8/21/2009 20:00,28.71,8.64,6,49
14711,8/22/2009 15:00,8/22/2009 15:00,1.78,1.78,1,18
14713,8/25/2009 16:00,8/25/2009 16:00,4.06,2.03,1,73
14715,8/26/2009 10:00,8/26/2009 14:00,32.76,7.11,5,17
14717,8/27/2009 6:00,8/27/2009 12:00,148.07,26.67,7,15
14719,8/28/2009 10:00,8/28/2009 11:00,22.1,11.18,2,22
14721,8/30/2009 20:00,8/30/2009 21:00,16.24,4.57,2,57
14723,9/1/2009 13:00,9/1/2009 14:00,3.04,1.52,2,39
14725,9/1/2009 21:00,9/2/2009 5:00,35.79,6.86,9,7
14727,9/2/2009 7:00,9/2/2009 7:00,0.76,0.76,1,1
14729,9/2/2009 10:00,9/2/2009 13:00,132.08,74.17,4,3
14731,9/2/2009 16:00,9/2/2009 20:00,0.5,0.25,5,2
14733,9/12/2009 3:00,9/12/2009 4:00,40.89,11.43,2,223
14735,9/12/2009 15:00,9/12/2009 15:00,0.51,0.51,1,11
14737,9/12/2009 20:00,9/12/2009 22:00,16.52,6.1,3,6
14739,9/13/2009 2:00,9/13/2009 2:00,0.25,0.25,1,4
14741,9/15/2009 14:00,9/15/2009 16:00,21.84,8.89,3,59
14743,9/17/2009 20:00,9/17/2009 22:00,0.76,0.51,3,52
14745,9/24/2009 4:00,9/24/2009 4:00,0.76,0.76,1,149
14747,10/5/2009 14:00,10/5/2009 17:00,9.91,3.56,4,274
14749,10/6/2009 9:00,10/6/2009 9:00,0.5,0.25,1,15
14751,10/6/2009 14:00,10/6/2009 17:00,10.93,3.56,4,5
14753,10/12/2009 21:00,10/12/2009 21:00,2.29,2.29,1,147
14755,10/14/2009 14:00,10/14/2009 15:00,43.93,21.08,2,41
14757,10/27/2009 4:00,10/27/2009 5:00,36.32,10.16,2,301
14759,10/27/2009 18:00,10/27/2009 19:00,11.17,5.33,2,12
14761,11/9/2009 21:00,11/9/2009 21:00,0.25,0.25,1,314
14763,11/10/2009 18:00,11/10/2009 19:00,13.2,2.79,2,20
14765,11/11/2009 4:00,11/11/2009 5:00,13.2,5.84,2,8
14767,11/11/2009 17:00,11/11/2009 21:00,3.28,1.27,5,11
14769,11/22/2009 9:00,11/22/2009 9:00,0.25,0.25,1,251
14771,11/25/2009 3:00,11/25/2009 6:00,6.34,3.3,4,66
14773,12/2/2009 19:00,12/2/2009 21:00,41.65,18.29,3,180
14775,12/4/2009 13:00,12/5/2009 11:00,29.45,4.57,23,40
14777,12/9/2009 20:00,12/10/2009 0:00,68.84,21.34,5,106
14779,12/10/2009 4:00,12/10/2009 4:00,9.4,4.83,1,4
14781,12/12/2009 10:00,12/13/2009 2:00,52.31,5.33,17,55
14783,12/18/2009 3:00,12/18/2009 14:00,16.51,2.54,12,120
14785,12/25/2009 12:00,12/25/2009 13:00,8.63,2.79,2,165
14787,12/31/2009 9:00,12/31/2009 12:00,2.79,1.02,4,140
14789,1/1/2010 11:00,1/1/2010 13:00,2.54,1.27,3,23
14791,1/16/2010 8:00,1/16/2010 13:00,5.56,1.02,6,354
14793,1/16/2010 17:00,1/16/2010 20:00,20.83,4.06,4,4
14795,1/17/2010 1:00,1/17/2010 3:00,15.49,5.08,3,5
14797,1/20/2010 23:00,1/21/2010 1:00,21.59,5.33,3,91
14799,1/21/2010 10:00,1/21/2010 16:00,77.72,21.08,7,9
14801,1/25/2010 3:00,1/25/2010 5:00,55.11,7.87,3,83
14803,1/30/2010 9:00,1/30/2010 12:00,2.54,1.02,4,124
14805,2/2/2010 1:00,2/2/2010 10:00,15.24,3.56,10,60
14807,2/5/2010 15:00,2/5/2010 17:00,38.85,12.7,3,76
14809,2/9/2010 13:00,2/9/2010 15:00,8.89,1.78,3,91
14811,2/12/2010 6:00,2/12/2010 21:00,59.18,6.86,16,63
14813,2/15/2010 17:00,2/15/2010 17:00,0.25,0.25,1,67
14815,2/22/2010 14:00,2/22/2010 16:00,6.35,1.52,3,165
14817,2/24/2010 17:00,2/24/2010 20:00,0.75,0.25,4,48
14819,3/2/2010 6:00,3/2/2010 8:00,11.43,5.59,3,129
